IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
True,M,38,Married,Other
False,M,38,Married,Other
False,M,19,Single,Sales
False,M,19,Single,Sales
False,F,33,Single,Professional
False,M,25,Married,Professional
False,F,23,Single,Other
False,F,42,Married,Other
False,F,34,Single,Professional
False,F,26,Married,Other
False,M,23,Single,Sales
False,M,23,Single,Sales
False,M,23,Single,Sales
True,M,28,Single,Student
False,M,28,Single,Student
False,F,22,Single,Sales
False,F,22,Single,Sales
False,M,21,Single,Sales
False,M,21,Single,Sales
False,F,24,Single,Retail
False,F,32,Single,Other
False,F,31,Married,Other
True,M,19,Single,Trades
False,M,19,Single,Trades
False,F,49,Married,Professional
False,M,42,Single,Professional
False,M,48,Married,Other
False,F,18,Single,Retail
False,M,24,Single,Sales
False,F,28,Single,Professional
False,F,28,Single,Professional
False,F,28,Single,Professional
False,F,28,Single,Professional
False,F,28,Single,Professional
False,F,32,Married,Executive
False,M,42,Married,Sales
False,M,42,Married,Sales
False,M,25,Single,Retail
False,M,25,Single,Retail
False,F,21,Single,Student
False,F,59,Married,Other
False,F,59,Married,Other
False,M,50,Married,Other
False,M,50,Married,Other
True,M,39,Married,Trades
False,M,39,Married,Trades
True,M,27,Single,Executive
False,M,34,Unspecified,Sales
False,F,26,Single,Professional
False,F,62,Married,Other
False,M,22,Single,Trades
False,M,28,Single,Sales
False,F,26,Married,Other
False,F,26,Married,Other
False,F,26,Married,Other
False,M,20,Single,Sales
False,M,20,Single,Sales
False,F,26,Married,Other
False,F,26,Married,Other
False,F,26,Married,Other
False,M,23,Single,Professional
False,M,23,Single,Professional
False,M,23,Single,Professional
False,M,35,Married,Trades
False,F,30,Married,Other
False,F,69,Married,Other
False,M,32,Married,Sales
False,M,32,Married,Sales
False,M,21,Single,Student
False,M,47,Married,Professional
True,M,32,Married,Other
False,F,35,Married,Executive
False,F,35,Married,Executive
False,F,35,Married,Executive
False,M,38,Married,Other
False,M,38,Married,Other
False,F,24,Single,Retail
False,F,24,Single,Retail
False,F,59,Unspecified,Hospitality
False,F,59,Unspecified,Hospitality
False,F,33,Single,Retail
False,F,33,Single,Retail
False,M,26,Single,Professional
False,M,26,Single,Professional
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,30,Unspecified,Sales
False,F,30,Unspecified,Sales
False,M,31,Married,Other
False,M,31,Married,Other
False,M,31,Married,Other
False,M,31,Married,Other
False,M,30,Married,Trades
False,M,30,Married,Trades
False,M,26,Unspecified,Other
True,M,26,Unspecified,Other
False,M,26,Unspecified,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,F,39,Married,Other
False,M,22,Single,Other
True,M,22,Single,Other
False,M,38,Married,Other
False,M,38,Married,Other
True,M,22,Single,Other
True,M,22,Single,Other
False,M,22,Single,Other
False,F,28,Single,Student
False,F,28,Single,Student
False,F,29,Single,Retail
False,F,29,Single,Retail
False,F,23,Single,Other
False,F,23,Single,Other
False,M,45,Unspecified,Trades
False,M,45,Unspecified,Trades
False,M,20,Single,Student
False,M,20,Single,Student
False,M,20,Single,Student
False,M,39,Married,Other
False,M,39,Married,Other
False,M,39,Married,Other
False,M,39,Married,Other
False,M,39,Married,Other
False,M,39,Married,Other
False,F,39,Unspecified,Hospitality
False,F,39,Unspecified,Hospitality
True,M,29,Single,Other
True,M,29,Single,Other
False,M,29,Single,Other
False,M,29,Single,Other
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
True,M,37,Married,Sales
False,M,37,Married,Sales
False,M,37,Married,Sales
False,M,26,Single,Professional
True,M,26,Single,Professional
False,M,26,Single,Professional
False,M,26,Single,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,M,19,Single,Student
False,M,19,Single,Student
False,F,23,Single,Other
False,F,23,Single,Other
False,F,23,Single,Other
False,F,36,Married,Retail
False,F,36,Married,Retail
True,M,44,Married,Other
False,M,44,Married,Other
False,M,44,Married,Other
False,F,44,Unspecified,Sales
False,F,44,Unspecified,Sales
False,F,44,Unspecified,Sales
False,M,37,Single,Professional
False,M,37,Single,Professional
True,M,23,Single,Other
True,M,23,Single,Other
True,M,38,Married,Executive
False,M,38,Married,Executive
False,M,38,Married,Executive
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,M,37,Married,Sales
False,M,37,Married,Sales
False,F,23,Married,Retail
False,F,23,Married,Retail
False,F,23,Married,Retail
False,M,43,Married,Other
False,M,43,Married,Other
False,F,25,Unspecified,Sales
False,F,25,Unspecified,Sales
False,F,23,Single,Student
False,F,23,Single,Student
False,F,23,Single,Student
False,M,33,Single,Other
False,M,33,Single,Other
False,M,33,Single,Other
False,M,33,Single,Other
False,F,45,Married,Other
False,F,45,Married,Other
False,F,45,Married,Other
False,M,41,Single,Professional
False,M,41,Single,Professional
False,M,41,Single,Professional
False,M,41,Single,Professional
False,M,40,Married,Sales
False,M,40,Married,Sales
False,F,27,Single,Professional
False,F,27,Single,Professional
False,F,19,Single,Student
False,F,19,Single,Student
False,F,19,Single,Student
False,M,29,Single,Professional
False,M,29,Single,Professional
False,M,29,Single,Professional
False,F,21,Single,Student
False,F,21,Single,Student
False,F,38,Single,Professional
False,F,38,Single,Professional
True,M,36,Single,Sales
False,M,36,Single,Sales
False,M,36,Single,Sales
False,M,36,Single,Sales
False,M,36,Single,Sales
False,M,36,Single,Sales
False,M,31,Married,Sales
True,M,31,Married,Sales
False,M,31,Married,Sales
False,M,31,Married,Sales
False,M,23,Single,Other
False,M,23,Single,Other
False,M,27,Married,Other
False,M,27,Married,Other
True,M,27,Married,Other
False,F,22,Single,Hospitality
False,F,22,Single,Hospitality
False,F,22,Single,Hospitality
False,M,25,Married,Sales
False,M,25,Married,Sales
False,M,25,Married,Sales
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,37,Married,Executive
False,M,37,Married,Executive
False,M,37,Married,Executive
False,F,23,Single,Hospitality
True,F,23,Single,Hospitality
False,F,23,Single,Hospitality
False,F,23,Single,Hospitality
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,M,34,Married,Other
False,M,34,Married,Other
False,M,34,Married,Other
False,M,22,Single,Student
False,M,22,Single,Student
False,M,22,Single,Student
False,M,46,Married,Other
False,M,46,Married,Other
False,M,46,Married,Other
False,F,40,Married,Other
False,F,40,Married,Other
False,M,37,Married,Other
False,M,37,Married,Other
False,M,34,Single,Professional
False,M,34,Single,Professional
False,M,34,Single,Professional
False,M,34,Single,Professional
False,M,34,Single,Professional
False,F,40,Unspecified,Hospitality
False,F,40,Unspecified,Hospitality
False,F,40,Unspecified,Hospitality
False,F,33,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,M,35,Married,Sales
False,M,35,Married,Sales
False,M,35,Married,Sales
True,M,35,Married,Sales
False,M,42,Married,Sales
False,M,42,Married,Sales
False,M,42,Married,Sales
False,M,42,Married,Sales
False,M,22,Single,Sales
False,M,22,Single,Sales
False,M,22,Single,Sales
False,F,30,Married,Executive
False,F,30,Married,Executive
True,M,23,Single,Other
False,M,23,Single,Other
False,M,23,Single,Other
False,M,55,Unspecified,Other
False,M,55,Unspecified,Other
False,M,55,Unspecified,Other
False,M,41,Married,Retired
False,M,41,Married,Retired
False,M,41,Married,Retired
True,M,22,Single,Trades
True,M,22,Single,Trades
False,M,22,Single,Trades
False,F,22,Single,Retail
False,F,22,Single,Retail
False,F,22,Single,Retail
True,M,39,Unspecified,Trades
False,M,39,Unspecified,Trades
False,M,39,Unspecified,Trades
True,M,23,Single,Trades
True,M,23,Single,Trades
False,M,23,Single,Trades
False,F,25,Single,Other
False,F,25,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
True,F,22,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,F,27,Married,Professional
False,F,27,Married,Professional
False,F,27,Married,Professional
False,F,27,Married,Professional
False,F,27,Single,Other
False,F,27,Single,Other
False,M,40,Unspecified,Trades
False,M,40,Unspecified,Trades
False,M,42,Married,Other
True,M,42,Married,Other
False,M,42,Married,Other
False,M,22,Single,Other
False,M,22,Single,Other
False,F,23,Single,Student
False,F,23,Single,Student
False,F,29,Single,Other
False,F,29,Single,Other
False,F,29,Single,Other
False,F,41,Married,Other
False,F,41,Married,Other
False,F,41,Married,Other
False,F,32,Married,Executive
True,F,32,Married,Executive
False,F,32,Married,Executive
False,F,32,Married,Executive
False,F,47,Married,Executive
False,F,47,Married,Executive
False,F,47,Married,Executive
False,M,28,Single,Other
False,M,28,Single,Other
False,M,35,Married,Executive
False,M,35,Married,Executive
False,M,35,Married,Executive
False,M,42,Married,Other
False,M,42,Married,Other
False,M,42,Married,Other
False,M,42,Married,Other
False,F,28,Single,Professional
False,F,28,Single,Professional
False,M,24,Single,Student
False,M,24,Single,Student
False,M,24,Single,Student
False,M,24,Single,Student
False,F,19,Single,Other
False,F,19,Single,Other
False,F,46,Married,Retail
True,M,24,Single,Trades
True,M,24,Single,Trades
False,F,20,Single,Retail
False,F,20,Single,Retail
False,M,43,Single,Sales
False,M,43,Single,Sales
False,M,36,Unspecified,Sales
False,M,36,Unspecified,Sales
False,M,36,Unspecified,Sales
True,M,36,Unspecified,Sales
False,F,18,Single,Other
False,F,18,Single,Other
False,M,23,Single,Professional
False,M,23,Single,Professional
False,M,23,Single,Professional
False,M,38,Married,Other
True,M,38,Married,Other
False,M,38,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,23,Single,Student
False,F,23,Single,Student
False,F,31,Single,Professional
False,F,31,Single,Professional
False,F,66,Married,Retired
False,F,66,Married,Retired
False,F,36,Married,Executive
False,F,36,Married,Executive
True,M,33,Married,Executive
False,M,33,Married,Executive
False,M,33,Married,Executive
False,F,38,Unspecified,Other
False,F,38,Unspecified,Other
False,F,38,Unspecified,Other
False,F,38,Unspecified,Other
False,F,34,Married,Executive
False,F,34,Married,Executive
False,F,34,Married,Executive
False,F,33,Single,Retail
False,F,33,Single,Retail
False,F,26,Married,Other
False,F,26,Married,Other
True,M,29,Single,Executive
True,M,29,Single,Executive
False,M,29,Single,Executive
False,M,30,Married,Other
False,M,30,Married,Other
False,M,30,Married,Other
False,M,30,Married,Other
True,M,30,Married,Other
False,M,48,Married,Trades
False,M,48,Married,Trades
False,M,48,Married,Trades
False,M,48,Married,Trades
False,M,34,Married,Executive
False,M,34,Married,Executive
False,M,34,Married,Executive
True,F,61,Married,Retired
False,F,61,Married,Retired
True,F,61,Married,Retired
True,M,31,Single,Other
False,M,31,Single,Other
False,M,31,Single,Other
False,F,22,Single,Other
False,F,22,Single,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
False,F,31,Married,Other
True,F,33,Unspecified,Sales
False,F,33,Unspecified,Sales
False,F,33,Unspecified,Sales
False,F,33,Unspecified,Sales
False,F,28,Single,Professional
False,F,28,Single,Professional
True,M,30,Married,Trades
False,M,30,Married,Trades
False,M,30,Married,Trades
False,M,30,Married,Trades
False,F,27,Single,Other
False,F,27,Single,Other
False,M,43,Single,Professional
False,M,43,Single,Professional
False,M,29,Single,Trades
False,M,29,Single,Trades
False,M,29,Single,Trades
False,M,38,Married,Sales
False,M,33,Married,Sales
False,M,33,Married,Sales
False,M,38,Married,Sales
False,M,38,Married,Sales
False,M,38,Married,Sales
False,F,48,Married,Professional
False,F,48,Married,Professional
False,F,32,Married,Other
False,F,32,Married,Other
False,F,32,Married,Other
False,F,28,Married,Retail
False,F,28,Married,Retail
False,F,28,Married,Retail
False,F,28,Married,Retail
False,F,24,Married,Retail
False,F,24,Married,Retail
False,F,24,Married,Retail
False,F,24,Married,Retail
False,F,48,Unspecified,Hospitality
False,F,48,Unspecified,Hospitality
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,27,Single,Other
False,F,27,Single,Other
False,F,46,Married,Other
False,F,46,Married,Other
False,F,46,Married,Other
False,F,46,Married,Other
False,F,51,Married,Other
False,F,51,Married,Other
True,M,26,Single,Professional
True,M,26,Single,Professional
False,F,45,Unspecified,Hospitality
False,F,45,Unspecified,Hospitality
False,F,45,Unspecified,Hospitality
False,F,26,Single,Other
False,F,26,Single,Other
False,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,25,Single,Other
True,F,25,Single,Other
False,F,25,Single,Other
False,F,27,Single,Hospitality
False,F,27,Single,Hospitality
False,F,27,Single,Hospitality
True,M,21,Single,Professional
True,M,21,Single,Professional
False,F,43,Married,Other
False,F,43,Married,Other
False,F,48,Married,Other
False,F,48,Married,Other
False,M,28,Married,Sales
False,M,28,Married,Sales
False,F,28,Single,Professional
False,F,28,Single,Professional
False,F,28,Single,Professional
False,M,29,Married,Executive
False,M,29,Married,Executive
False,M,29,Married,Executive
False,M,29,Married,Executive
False,M,29,Married,Executive
False,M,44,Married,Executive
False,M,44,Married,Executive
False,F,44,Married,Other
False,F,44,Married,Other
False,F,31,Married,Executive
False,F,31,Married,Executive
False,F,31,Married,Executive
False,F,33,Unspecified,Other
False,F,33,Unspecified,Other
False,F,33,Unspecified,Other
False,F,33,Unspecified,Other
False,F,33,Unspecified,Other
True,M,32,Married,Trades
False,M,32,Married,Trades
False,M,32,Married,Trades
False,F,33,Single,Professional
False,F,33,Single,Professional
False,F,39,Unspecified,Hospitality
True,F,39,Unspecified,Hospitality
False,M,27,Single,Other
False,M,27,Single,Other
False,M,27,Single,Other
False,M,27,Single,Other
False,M,27,Single,Other
False,M,27,Single,Other
True,M,28,Single,Professional
True,M,28,Single,Professional
False,M,28,Single,Professional
False,M,28,Single,Professional
False,F,21,Single,Student
False,F,21,Single,Student
False,F,21,Single,Student
False,F,21,Single,Student
False,F,21,Single,Student
False,F,21,Single,Student
False,F,29,Married,Other
False,F,29,Married,Other
False,F,29,Married,Other
False,F,27,Single,Student
False,F,27,Single,Student
False,M,26,Married,Professional
False,M,26,Married,Professional
False,M,26,Married,Professional
False,F,39,Single,Professional
False,F,39,Single,Professional
False,F,58,Married,Retired
False,F,58,Married,Retired
False,F,58,Married,Retired
False,F,58,Married,Retired
True,F,28,Single,Other
False,F,28,Single,Other
False,F,28,Single,Other
False,F,27,Single,Other
False,F,27,Single,Other
False,M,44,Married,Trades
False,M,44,Married,Trades
False,M,44,Married,Trades
False,M,44,Married,Trades
False,M,44,Married,Trades
False,F,23,Single,Sales
False,F,23,Single,Sales
False,F,40,Married,Sales
False,F,40,Married,Sales
False,M,26,Single,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,M,26,Single,Other
False,F,25,Married,Retail
False,F,25,Married,Retail
False,M,48,Unspecified,Trades
False,M,48,Unspecified,Trades
False,M,48,Unspecified,Trades
False,F,38,Married,Executive
False,F,38,Married,Executive
False,M,31,Married,Trades
False,M,31,Married,Trades
False,M,27,Unspecified,Other
